Incident ID,Year,Month,Country Code,Country,Region,District,City,UN,INGO,ICRC,NRCS and IFRC,NNGO,Other,Nationals killed,Nationals wounded,Nationals kidnapped,Total nationals,Internationals killed,Internationals wounded,Internationals kidnapped,Total internationals,Total killed,Total wounded,Total kidnapped,Total affected,Gender Male,Gender Female,Gender Unknown,Means of attack,Attack context,Location,Motive,Actor type,Actor name,Details,Verified,Source,ActorGroup
2808,2019,11,CM,Cameroon,Northwest,Donga Mantung,20km from the town of Nkambe,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Kidnap-killing,Individual attack,Project site,Political,Unknown,Unknown,"One male aid worker of a national NGO was kidnapped by unknown armed men in Donga Mantung Division of the Northwest Region, while completing a needs assessment for the community. Official statements indicate the staff member was subsequently killed by his kidnappers.",Yes,Official Report,Unknown
2903,2019,11,SY,Syrian Arab Republic,Damascus,Damascus,Damascus,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Home,Disputed,Foreign or coalition forces,Russian Syrian Military Coalition,One male national INGO staff member was wounded when an airstrike hit his home in Damascus.,Yes,Focal Point,State Actor
2994,2019,11,EC,Ecuador,Cotopaxi,Canton Pangua,Moraspungo,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Unknown,Unknown,"One male INGO staff member stopped his motorcycle on Guapara Road, in Moraspungo Parish, and was attacked by unknown perpetrators, hit on the head with a blunt object, and robbed.",Yes,Focal Point,Unknown
3021,2019,11,SY,Syrian Arab Republic,Idlib,Maarrat Al-Numan,Maar Tahroma,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,Shelling,Combat/Crossfire,Public location,Political,Foreign or coalition forces,Russian Syrian Military Coalition,Three NGO staff members were injured during shelling in Maar Tahroma.,Yes,Focal Point,State Actor
2794,2019,11,SY,Syrian Arab Republic,Damascus,Unknown,Western Mazzeh,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Public location,Incidental,Host state,Isreali Defence Forces (IDF),"An Israeli military missile aimed at the house of a prominent Palestinian Jihad Movement leader, killed the son of the leader and injured 9 civilians, including one national UN staff member. Reports indicate the airstrike targeted the house in Western Mazzeh, a suburb of Damascus, just 500 meters from UN offices. The injured staff member was taken to Mwasat Hospital for treatment of non-life threatening injuries.",Yes,Official Report,State Actor
2816,2019,11,SY,Syrian Arab Republic,Idlib,Maarrat Al-Numan,Maar Tahroma,0,0,0,0,6,0,1,5,0,6,0,0,0,0,1,5,0,6,6,0,0,Shelling,Combat/Crossfire,Project site,Political,Host state,Syrian Armed Forces,"5 male NGO volunteers were injured, and 1 killed by heavy regime artillery shelling in IMaar Tahroma, Idlib. Reports indicate as the 6 member team were carrying out search and rescue operations, they were deliberately targeted by the heavy regime artillery shelling.",Yes,Media,State Actor
2942,2019,11,MW,Malawi,Central,Lilongwe,Lilongwe,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Bodily assault,Raid,Home,Unknown,Unknown,Unknown,Two INGO guards were assaulted and injured after unknown perpetrators attempted to enter the house but fled after a shot was fired.,Yes,Focal Point,Unknown
2995,2019,11,KH,Cambodia,Kampong Speu,Samrong Tong,Trapaing Trav,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Ambush,Road,Unknown,Unknown,Unknown,"One male INGO staff member was injured after riding his motorbike in the area of Ang Sra Nge Primary School, when he struck a thin wire tied across the road. He received treatment at the local clinic.",Yes,Focal Point,Unknown
2996,2019,11,PG,Papua New Guinea,National Capital,National Capital,"Port Moresby, Boroko",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Unknown,Unknown,One male INGO staff member was robbed and stabbed with a screw driver multiple times outside a fast food chain in the Boroko suburb of Port Moresby.,Yes,Focal Point,Unknown
2815,2019,11,SY,Syrian Arab Republic,Idlib,Saraqib,Saraqib,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Aerial bombardment,Unknown,Public location,Political,Foreign or coalition forces,Russian Syrian Military Coalition,"One male NGO volunteer was injured in the city of Saraqib, Idlib, while working with service provision.
",Yes,Media,State Actor
2870,2019,11,SY,Syrian Arab Republic,Ar-Raqqah,Unknown,Tell Abyad,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Detention,Custody,Unknown,Police or paramilitary,Police,"One male national INGO staff member received injuries after being assaulting while in local police custody in Tell Abyad.
",Yes,Focal Point,State Actor
2797,2019,11,SS,South Sudan,Jonglei,Duk Pagaak,Khoat,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,0,4,0,Kidnapping,Ambush,Unknown,Unknown,Non-state armed group: Unknown,Not applicable,"Four women, part of a larger group of 33 INGO volunteers, were reportedly kidnapped by a group of 6 armed men who attacked the group of volunteers working for an INGO in Khoat. The rest of the 29 volunteers returned to Khoat, and the whereabouts of the 4 women and details on the allegedly Murle armed group are currently unknown.",Yes,Official Report,Non-state Armed Group
2798,2019,11,CD,DR Congo,South Kivu,Uvira,Uvira,0,6,0,0,0,0,0,0,6,6,0,0,0,0,0,0,6,6,1,0,5,Kidnapping,Raid,Office/compound,Unknown,Non-state armed group: Unknown,Not applicable,"6 INGO staff members, including a driver and the director, were kidnapped during a raid by armed men on the organization Uvira Office on the RN5 Road in Uvira Territory. After negotiations with the armed group, four staff members were reportedly released on November 23. The remaining 2 are still being held, no further information is available at this time.",Yes,Official Report,Non-state Armed Group
2796,2019,11,AF,Afghanistan,Kabul,Kabul,Kabul,3,0,0,0,0,0,0,1,0,1,1,1,0,2,1,2,0,3,2,0,1,Vehicle-born IED,Individual attack,Road,Political,Non-state armed group: Unknown,Not applicable,"One male international UN staff member was killed when a magnetic IED was reportedly placed on the rear roof of the UN vehicle during a taffic stop in the city of Kabul, in the area of 4th Macrorayan Main Road between Airport Road and Jalalabad Road. Another international staff and the driver sitting in the front seat were injured and taken for medical treatment, and three nearby civilians were wounded in the attack. Although no group has taken responsibility, similar recent attacks on aid workers and organisations in Afghanistan point to NSAGs with a political motive.",Yes,Official Report,Non-state Armed Group
2799,2019,11,SS,South Sudan,Unity,Rubkona,Bentiu,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,2,0,2,1,0,1,Bodily assault,Individual attack,Project site,Incidental,Unaffiliated,Family member,"One NGO and one INGO staff members were stabbed at 18:00 by a relative in a reported family dispute in the Bentiu PoC site. Official reports indicate there was a dowry dispute, and both staff members are receiving medical attention and in stable condition.",Yes,Official Report,Individual
2814,2019,11,SY,Syrian Arab Republic,Idlib,Jisr-Ash-Shugur,Bakfla,0,0,0,0,4,0,0,4,0,4,0,0,0,0,0,4,0,4,4,0,0,Shelling,Combat/Crossfire,Project site,Political,Host state,Syrian Armed Forces,"Four male NGO staff members were injured after being hit with a regime cluster bomb, while attempting to assist civilians in Bakfla village after being hit with shelling.",Yes,Media,State Actor
2876,2019,11,MM,Myanmar,Rakhine,Unknown,Rathedaung,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Unknown,Unaffiliated,Not applicable,One male national INGO staff member was physically assaulted for unknown reasons in a public location by an angry construction worker in the Rathedaung area.,Yes,Focal Point,Individual
2800,2019,11,CD,DR Congo,Ituri,Biakato,35km west of Mangina,4,0,0,0,0,0,3,1,0,4,0,0,0,0,3,1,0,4,2,0,2,Shooting,Raid,Office/compound,Political,Non-state armed group: Subnational,Mai Mai Militia,"Three aid workers were killed, and one seriously injured, in a raid by reported Mai Mai militants on the UN compound approximately 35km W of Mangina and 65km W of Beni. Armed perpetrators entered the compound and starting shooting indiscriminately injuring 5 others. Official reports described the attack as ""unmistakably a directed attack at the [Ebola] response."" The staff members are categorized here as other due to likely world bank funding.",Yes,Official Report,Non-state Armed Group
2804,2019,11,SS,South Sudan,Lakes,Rumbek,Boui,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Bodily assault,Ambush,Road,Unknown,Unaffiliated,Youths,"One INGO international staff member received an injury to their leg after their group of 3 INGO staff members on 2 motorbikes was ambushed by a group of unknown armed youth. The INGO group was travelling near Langchok and Boui village, 20km north of Rumbek, and managed to escape to Rumbek to alert authorities and have the wound treated.",Yes,Official Report,Individual
2851,2019,12,CM,Cameroon,Northwest,Mezam,Bamenda,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Economic,Unknown,Unknown,"One male NGO staff member was kidnapped in Bamenda town, Mezam division on his way home from the office. He was held for 2 nights and released after being financially extorted.",Yes,Focal Point,Unknown
2801,2019,12,SS,South Sudan,Upper Nile,Maban,Bunj,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,2,0,2,0,2,0,Rape/sexual assault ,Raid,Office/compound,Unknown,Unaffiliated,Not applicable,"Two national female staff members of an NGO in Bunj, North Kivu, were sexually assaulted by a group of unknown heavily armed perpetrators in military uniforms. At 00:00 the armed group entered the INGO compound by overpowering three guards, robbed the office and forced staff members to lay down in the common area while the assault occurred. At 13:30 14 INGO staff members including the assault victims, were relocated to Juba by plane. Official reports indicate initial investigations point to two possible ex-casual employees as suspected perpetrators.
",Yes,Official Report,Individual
2977,2019,12,SS,South Sudan,Central Equatoria,Juba,Juba,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Individual attack,Public location,Economic,Criminal,Unknown,One male INGO national staff member was physically assaulted and robbed while shopping in Juba.,Yes,Focal Point,Criminal
2809,2019,12,BD,Bangladesh,Rajshahi,Naogaon,Krishnapur,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Bodily assault,Raid,Home,Economic,Unknown,Unknown,"One male national INGO staff member was stabbed to death in a suspected burglary of his home in Krishnapur village in Manda upazila of Naogaon, Rajshahi Division. Media reports indicate the staff member's body was discovered at 5:00pm, and his residence was damaged with money, a camera, and a computer missing.",Pending,Media,Unknown
2802,2019,12,AF,Afghanistan,Nangarhar,Jalalabad,Jalalabad,0,5,0,0,0,0,4,0,0,4,1,0,0,1,5,0,0,5,5,0,0,Shooting,Ambush,Road,Political,Non-state armed group: Unknown,Not applicable,"4 male INGO staff members including the driver and 3 body guards, were killed immediately when their vehicle was attacked by perpetrators with small arms in Jalalabad City, Chashma-e-Khanji area, at 08:10. The head of the INGO was also in the vehicle and was critically wounded; he later died in hospital. A civilian who was also in the vehicle was killed (not counted here). Although no group has taken responsibility, reports indicate the presence of the Islamic State and the Taliban in the area makes NSAG perpetrators likely.",Yes,Official Report,Non-state Armed Group
2997,2019,12,ET,Ethiopia,Oromia,Nejo,Kutala Haro Kebele,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Combat/Crossfire,Home,Unknown,Non-state armed group: Unknown,Not applicable,"One INGO staff member was shot and killed in his home when local an unknown NSAG began firing in his community.
",Yes,Focal Point,Non-state Armed Group
2886,2019,12,UG,Uganda,Northern,Unknown,Yumbe,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Bodily assault,Raid,Office/compound,Economic,Unknown,Unknown,"One male national INGO staff member was assaulted and wounded during a raid by unknown perpetrators of their INGO compound in Yumbe, Northern Uganda.",Yes,Focal Point,Unknown
2803,2019,12,NG,Nigeria,Borno,Maiduguri,Maiduguri-Damaturu road,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,2,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Regional,Islamic State in West Africa (ISWA),"2 Red Cross staff members were reportedly kidnapped by members of the Islamic State in West Africa (ISWA) along the Maiduguri-Damaturu road. The armed group had barricaded the road and was stopping cars, where they abducted the 2 aid workers, 6 off duty soldiers, and 8 civilians. Official reports indicate the armed group claimed responsibility for the incident on social media. Further information about the whereabouts of the RC staff is currently unknown.",Yes,Official Report,Non-state Armed Group
2810,2019,12,SS,South Sudan,Jonglei,Bor,Bor,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Bodily assault,Individual attack,Road,Unknown,Unknown,Unknown,"One INGO national staff member was assaulted near John Garang University in Bor. The attack occurred at 16:30LT, and official reports list the perpetrators and motive as unknown. The staff member sustained a deep wound and was treated at the UNMISS Level II Clinic.
",Yes,Official Report,Unknown
2812,2019,12,SY,Syrian Arab Republic,Hama,Unknown,Qastoun,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,3,3,0,0,Other Explosives,Individual attack,Office/compound,Political,Unknown,Unknown,"3 male national staff members of a Syrian NGO were reportedly killed when unknown explosives detonated inside their centre in Qastoun, Hama.",Yes,Media,Unknown
2869,2019,12,ML,Mali,Mopti,Youwarou,Youwarou,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,4,4,4,0,0,Kidnapping,Raid,Project site,Political,Non-state armed group: Unknown,Not applicable,Four male national INGO staff members were kidnapped when unknown radical militants raided their project site in Youwarou.,Yes,Focal Point,Non-state Armed Group
2998,2019,12,SY,Syrian Arab Republic,Idlib,Idlib,Saraqib,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Aerial bombardment,Combat/Crossfire,Unknown,Disputed,Foreign or coalition forces,Russian Syrian Military Coalition,"One male INGO staff member was injured after hit by shrapnel caused by an airstrike on Saraqib city.
",Yes,Focal Point,State Actor
2912,2019,12,SO,Somalia,Mudug ,Goldogab,Saaxo,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,Unknown,Unknown,Unknown,One INGO national driver was shot and killed when his INGO vehicle was ambushed on his way to a project site in Saaxo.,Yes,Focal Point,Unknown
2821,2019,12,NG,Nigeria,Borno,Monguno,Monguno-Maiduguri road,0,10,0,0,0,0,4,0,6,10,0,0,0,0,4,0,6,10,4,2,4,Kidnapping,Ambush,Road,Unknown,Non-state armed group: Regional,Islamic State in West Africa (ISWA),"Two female national staff members and four male staff members of an INGO were kidnapped after their convoy was ambushed by Boko Haram militants on the road between Monguno and Maiduguri in Borno. Four other staff members in the convoy were reportedly killed. Three kidnapped staff members were released on January 15, 2020.",Yes,Media,Non-state Armed Group
2811,2019,12,CF,Central African Republic,Bangui,Bangui,Bangui,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Mob violence,Unknown,Incidental,Criminal,You le Geant,"One Red Cross national staff was killed during exchange of fire between criminal gangs and traders in Bangui. Reportedly the clashes began on December 24 when a member of the You le Geant criminal gang and a trader exchanged fire, then a gang member was killed. Media reports indicate as of December 27 over 30 individuals have been killed in the violent clashes.
",Yes,Official Report,Criminal
2907,2019,12,AF,Afghanistan,Paktia,Zurmat,"Hazarkhil village, Sarkai area",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,Political,Non-state armed group: Unknown,Not applicable,"One INGO contracted truck carrying blankets to the Urgon and Barmal Districts in Paktia was kidnapped by unknown non government actors in the early hours of December 25 near Hazarkhil village, Sarkai area. After intervention of the INGO and elders in the area, the truck and driver were released unharmed the afternoon of the following day.",Yes,Focal Point,Non-state Armed Group
